gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Rgs6,24.52793924,-0.088274803,0.143506212,-0.615128791,0.53846967,0.709243649
Rgs7,47.05299581,-0.173561566,0.084560613,-2.052510732,0.040120053,0.24616081
Rgs7bp,25.56314004,0.164917524,0.091197546,1.808354834,0.070551293,0.292264765
Rgs8,1.008069359,0.200238248,0.341694002,0.586016279,0.557864575,0.721416564
Rgs9,4.463971212,-0.07230165,0.199398263,-0.362599196,0.716904311,0.832324568
Rgs9bp,0.00505675,1.792800625,2.97802803,0.602009318,0.547167935,NA
Rgsl1,0.314937844,1.148030232,0.656978363,1.747439942,0.080561054,0.303352972
Rhag,0,NA,NA,NA,NA,NA
Rhbdd1,3.274400704,-0.288093272,0.312584223,-0.921650071,0.356711132,0.568944899
Rhbdd2,2.367504637,-0.3913737,0.250722819,-1.560981572,0.118528099,0.349600137
Rhbdd3,1.711245206,0.024510946,0.337101352,0.07271091,0.942036167,0.96924379
Rhbdf1,0.230422852,1.254014908,0.700612544,1.789883608,0.073472625,0.294792429
Rhbdf2,0.011665454,1.748047676,2.585533411,0.676087831,0.498984882,NA
Rhbdl2,0.086585883,1.642990169,1.180772143,1.39145404,0.164087787,NA
Rhbdl3,7.839227975,0.030140665,0.14226322,0.211865475,0.832211986,0.904865917
Rhbg,0,NA,NA,NA,NA,NA
Rhcg,0.012647674,1.637329548,2.981377668,0.549185555,0.582878117,NA
Rhd,0.691886617,1.617120221,0.874935315,1.84827403,0.064562711,0.282492494
Rheb,1.948835513,0.03336999,0.21458661,0.155508259,0.876420643,0.9340186
Rhebl1,0.357662245,0.787083008,0.542824156,1.44997786,0.147064693,0.380436051
Rhno1,0.367341692,-0.058471421,0.480406368,-0.121712418,0.903126778,0.949688691
Rho,0.019646893,1.51293491,2.975503771,0.508463449,0.611128366,NA
Rhoa,2.288963949,0.130799474,0.22409647,0.583674853,0.559439089,0.722595006
Rhob,0.324439042,0.40654695,0.599292483,0.67837819,0.497531934,0.676717789
Rhobtb1,0.471371046,0.851277753,0.451487488,1.885495779,0.059362934,0.276775109
Rhobtb2,3.492304093,0.208759647,0.229684577,0.908897103,0.363404443,0.574921308
Rhobtb3,2.942186606,-0.073139264,0.238864123,-0.306196103,0.759455339,0.861482864
Rhoc,0.027531521,1.783229,2.846387307,0.62648853,0.530994558,NA
Rhod,0.073915586,1.840333299,0.993863798,1.851695677,0.064069535,NA
Rhog,0.243203364,1.863239698,0.841240001,2.214872921,0.026768788,0.215653829
Rhoh,0.032566989,1.890705578,1.862339247,1.015231559,0.30999546,NA
Rhoj,1.308142477,0.657154107,0.323373646,2.032182013,0.042135233,0.247531397
Rhoq,4.780211885,0.44358044,0.200046572,2.217385859,0.026596735,0.215330197
Rhot1,6.531619874,0.297000889,0.135984295,2.184082281,0.028956202,0.221387948
Rhot2,0.39407241,1.670876359,0.585031441,2.856045407,0.004289538,0.128930192
Rhov,0.112209481,1.492621945,0.963389864,1.549343625,0.121299138,NA
Rhox1,0,NA,NA,NA,NA,NA
Rhox10,0,NA,NA,NA,NA,NA
Rhox11,0,NA,NA,NA,NA,NA
Rhox12,0.002129332,1.717878782,2.979467504,0.576572418,0.564228336,NA
Rhox13,0,NA,NA,NA,NA,NA
Rhox2a,0,NA,NA,NA,NA,NA
Rhox2b,0,NA,NA,NA,NA,NA
Rhox2d,0,NA,NA,NA,NA,NA
Rhox2e,0,NA,NA,NA,NA,NA
Rhox2f,0,NA,NA,NA,NA,NA
Rhox2g,0,NA,NA,NA,NA,NA
Rhox2h,0,NA,NA,NA,NA,NA
Rhox3a,0,NA,NA,NA,NA,NA
Rhox3e,0,NA,NA,NA,NA,NA
Rhox3h,0,NA,NA,NA,NA,NA
Rhox4a,0,NA,NA,NA,NA,NA
Rhox4a2,0,NA,NA,NA,NA,NA
Rhox4b,0,NA,NA,NA,NA,NA
Rhox4c,0,NA,NA,NA,NA,NA
Rhox4d,0,NA,NA,NA,NA,NA
Rhox4e,0,NA,NA,NA,NA,NA
Rhox4f,0,NA,NA,NA,NA,NA
Rhox4g,0,NA,NA,NA,NA,NA
Rhox5,0,NA,NA,NA,NA,NA
Rhox6,0,NA,NA,NA,NA,NA
Rhox7a,0,NA,NA,NA,NA,NA
Rhox7b,0,NA,NA,NA,NA,NA
Rhox8,0.033454716,2.227554896,2.760486022,0.806943009,0.419699319,NA
Rhox9,0,NA,NA,NA,NA,NA
Rhpn1,0.229963795,0.729742025,0.651046087,1.12087614,0.262340589,0.490467733
Rhpn2,0.177092674,1.065364542,0.875336544,1.217091358,0.223569459,0.453310655
Ribc1,0.031299683,1.441791724,1.615335153,0.892565064,0.372090135,NA
Ribc2,0.046612561,1.76230679,1.350320303,1.305102787,0.19185785,NA
Ric1,3.157478198,0.339380604,0.229905351,1.476175315,0.139896834,0.372507376
Ric3,3.575979222,0.265817655,0.179981834,1.476913808,0.139698743,0.372507376
Ric8,0,NA,NA,NA,NA,NA
Ric8b,6.082315458,0.132793804,0.139271615,0.953487931,0.340342908,0.555095207
Rictor,7.214310286,-0.233192933,0.146270076,-1.594262747,0.110877198,0.342697041
Rif1,10.72058565,0.344652929,0.132355403,2.603995912,0.009214386,0.164390153
Riiad1,1.277813949,0.243802338,0.282187485,0.863972894,0.387602781,0.594081918
Rilp,0.058440586,1.393281261,1.573950474,0.885212899,0.376041817,NA
Rilpl1,2.807884718,0.584274639,0.251020807,2.327594453,0.019933648,0.197224835
Rilpl2,0.685651617,0.716314174,0.384639121,1.862301922,0.062560545,0.280253862
Rimbp2,12.60250298,0.014088482,0.095137627,0.148085282,0.882275465,0.937718025
Rimbp3,0.031277673,2.165347262,2.783179085,0.778012193,0.436561825,NA
Rimkla,2.488371108,0.283986957,0.238798132,1.189234416,0.234347435,0.462703187
Rimklb,0.979787081,0.206505852,0.307339503,0.671914448,0.501638162,0.680263182
Rims1,89.22652218,0.026231374,0.066280565,0.395762681,0.69228011,0.815790173
Rims2,63.47815719,-0.006650978,0.083827441,-0.079341293,0.936761163,0.966173512
Rims3,4.716033041,0.163092859,0.205370874,0.794138216,0.427114972,0.625406498
Rims4,1.968671312,0.424644456,0.219234332,1.936943236,0.052752282,0.266152555
Rin1,0.186050679,1.310207427,0.941765911,1.391224095,0.164157483,0.397811216
Rin2,2.588443722,0.167175877,0.258533397,0.646631649,0.51787037,0.693073724
Rin3,0.040321144,1.85358763,2.249382351,0.824042933,0.409915164,NA
Ring1,1.413436243,-0.091481874,0.280826205,-0.32575975,0.744606134,0.850500075
Rinl,0.099484573,1.383474845,1.071511263,1.29114354,0.196653909,NA
Rint1,3.976646448,0.21082999,0.248081367,0.849842102,0.395412879,0.59988552
Riok1,6.466477975,-0.014563625,0.163195465,-0.089240377,0.928890877,0.962536207
Riok3,5.636492904,0.041779212,0.183329002,0.227891998,0.819730204,0.896457774
Ripk1,0.816513908,0.60342943,0.36969524,1.632234784,0.102630036,0.332695237
Ripk2,1.70716988,0.029991975,0.261603065,0.114646881,0.908725019,0.952401676
Ripk3,0,NA,NA,NA,NA,NA
Ripk4,0.005701102,1.999064529,2.97803925,0.671268698,0.502049372,NA
Ripply1,0,NA,NA,NA,NA,NA
Ripply2,0.091505166,2.141921305,0.923747392,2.318730559,0.02040965,NA
Ripply3,0.023449959,1.683418725,2.979452462,0.565009426,0.572067353,NA
Rit1,2.008673868,0.270597841,0.334184143,0.809726752,0.418097239,0.618768769
Rit2,12.11562909,0.145271535,0.140545944,1.033623099,0.301312396,0.522974032
Rita1,0.808771695,1.189581819,0.420306339,2.830273325,0.004650825,0.131701281
Rlbp1,0.060766398,2.14492959,2.572029608,0.833944362,0.404312337,NA
Rlf,9.315808578,0.163578384,0.151929671,1.076671742,0.281626941,0.505906928
Rlim,2.735758823,-0.040352399,0.239145474,-0.168735784,0.86600447,0.926980715
Rln1,0.028287293,1.905868183,2.322452758,0.82062732,0.411858581,NA
Rln3,0.005470667,1.531421238,2.981406122,0.513657374,0.607491559,NA
Rltpr,0,NA,NA,NA,NA,NA
Rmdn1,10.68340755,0.093706145,0.136899443,0.684488873,0.493666513,0.674349179
Rmdn2,0.572947598,0.643062644,0.443164856,1.451068683,0.146760736,0.38002511
Rmdn3,1.610628625,0.220707616,0.340942525,0.647345521,0.517408347,0.692880951
Rmi1,0.32299784,0.514140582,0.494287924,1.040164159,0.29826364,0.521245275
Rmi2,0.338769944,1.082769004,0.919008493,1.178192598,0.238719833,0.466729938
Rmnd1,7.021051073,0.210430761,0.187819598,1.120387666,0.262548599,0.490468766
Rmnd5a,3.790652311,0.186891041,0.177802953,1.051113257,0.293206576,0.516459912
Rmnd5b,1.327759655,0.265685136,0.325850774,0.815358308,0.414867242,0.61644945
Rmst,14.57835581,-0.199356971,0.260764692,-0.764509067,0.444563935,0.639095627
Rnase1,0,NA,NA,NA,NA,NA
Rnase10,0,NA,NA,NA,NA,NA
Rnase12,0,NA,NA,NA,NA,NA
Rnase4,0.012505468,1.299098033,2.978968144,0.436089938,0.662771477,NA
Rnase6,0.004268715,1.714731049,2.978302311,0.5757411,0.56479019,NA
Rnase9,0,NA,NA,NA,NA,NA
Rnaseh1,1.104440786,0.787824439,0.449459186,1.752827539,0.079631615,0.302783802
Rnaseh2a,0.622108345,0.054873949,0.349569089,0.156975976,0.875263782,0.933358395
Rnaseh2b,1.118325844,-0.068501043,0.347179707,-0.197307164,0.843587173,0.912395684
Rnaseh2c,0.189623305,0.540161992,0.853610672,0.632796671,0.526866431,0.700533303
Rnasek,0,NA,NA,NA,NA,NA
Rnasel,0.646681275,0.176889267,0.508438265,0.34790707,0.727909976,0.840622788
Rnaset2a,0.156661666,1.120563296,1.43602719,0.780321782,0.435201495,0.631013304
Rnaset2b,0.002129332,1.717878782,2.979467504,0.576572418,0.564228336,NA
Rnd1,0.593146796,0.562162184,0.389526329,1.443194315,0.148965741,0.381788205
Rnd2,1.363192607,1.552992239,0.511317637,3.037235812,0.002387586,0.11643587
Rnd3,0.27807539,0.12005925,0.708590328,0.169433938,0.865455331,0.926544628
Rnf10,4.766741317,0.230233164,0.250527112,0.918995002,0.358098187,0.570183375
Rnf103,2.424701621,0.105172854,0.229086559,0.45909657,0.646164819,0.785272248
Rnf11,5.020790526,-0.090628528,0.207066313,-0.437678763,0.661619166,0.79591404
Rnf111,6.614189868,0.296005221,0.196207163,1.508636164,0.131391787,0.364639403
Rnf112,4.477040631,-0.280587607,0.246151254,-1.139899158,0.254328316,0.482144455
Rnf113a1,0.052939253,1.722023022,1.530727693,1.124970189,0.260601667,NA
Rnf114,2.71182256,0.417721388,0.267880497,1.559357226,0.118911854,0.349891171
Rnf115,4.547590726,0.228958914,0.200882989,1.139762582,0.254385227,0.482144455
Rnf121,2.193114755,0.408745488,0.281295273,1.453083385,0.146200604,0.379634114
Rnf122,0.352419635,0.818300049,0.529754216,1.544678692,0.122424002,0.354714342
Rnf123,1.544505172,0.413657771,0.276160059,1.497891378,0.134161474,0.367255588
Rnf125,10.22607115,0.031213551,0.183936306,0.169697606,0.865247957,0.926544628
Rnf126,1.520140572,0.053813341,0.381047984,0.141224579,0.887692529,0.940646144
Rnf128,2.057614196,0.234967608,0.281787092,0.833848018,0.404366633,0.606549949
Rnf13,4.039958062,0.038637151,0.165230341,0.233838109,0.815110663,0.894415378
Rnf130,13.27830086,0.050887547,0.104917218,0.485025695,0.627658119,0.772062009
Rnf135,0.252863957,1.042061742,0.714509455,1.458429605,0.144722165,0.378250265
Rnf138,10.65977561,-0.085591741,0.138155982,-0.619529749,0.53556743,0.706631202
Rnf138rt1,0.003872885,2.094116843,2.978557957,0.70306399,0.482015872,NA
Rnf139,0.296484096,0.901371069,0.694012086,1.298782958,0.194018425,0.424819442
Rnf14,2.977320345,0.40342747,0.264127183,1.527398528,0.126661942,0.359526321
Rnf141,2.084068559,0.336292939,0.311405175,1.079920843,0.280177431,0.505192683
Rnf144a,1.767972629,0.09283107,0.24424785,0.380069138,0.703894094,0.824025017
Rnf144b,1.154309721,0.245073119,0.358332143,0.683927254,0.494021103,0.674481193
Rnf145,2.323104203,0.355699328,0.204129442,1.742518494,0.081417758,0.304826968
Rnf146,1.402459993,0.31774887,0.308268154,1.030754772,0.302655833,0.524438791
Rnf149,1.673758766,0.339699801,0.273403219,1.242486472,0.214057129,0.444784314
Rnf150,15.88052253,0.04916285,0.149806221,0.328176294,0.742778371,0.849390748
Rnf151,0.013573963,1.517155787,2.978034217,0.509448743,0.610437718,NA
Rnf152,6.6005927,-0.149044231,0.203056237,-0.734004693,0.462945878,0.651933909
Rnf157,19.9370505,0.107704493,0.101618076,1.059895027,0.289192358,0.512386623
Rnf165,5.829475744,0.192766674,0.149124289,1.292657788,0.196129443,0.427152481
Rnf166,1.520467667,0.421528936,0.273925925,1.538842794,0.12384268,0.356477145
Rnf167,2.431713491,0.521568422,0.41368555,1.260784724,0.207386419,0.437974564
Rnf168,2.037895491,-0.094016514,0.239123481,-0.393171403,0.694192889,0.817204919
Rnf169,7.739920768,0.168093063,0.165168562,1.017706161,0.308817618,0.528950811
Rnf17,0.586250433,0.266771036,0.541961229,0.492232694,0.622554854,0.76843676
Rnf170,0,NA,NA,NA,NA,NA
Rnf180,13.77311108,5.01005E-05,0.106823397,0.000469003,0.99962579,0.999925402
Rnf181,0.828478251,0.618253623,0.320642096,1.928173597,0.053833537,0.267602617
Rnf182,1.599659999,0.150202845,0.209309804,0.717610172,0.472997684,0.660046079
Rnf183,0.002486044,2.009334291,2.979024721,0.674493997,0.499997301,NA
Rnf185,1.75571519,0.166619478,0.261303216,0.637648017,0.523702831,0.697736127
Rnf186,0,NA,NA,NA,NA,NA
Rnf187,2.146271085,0.230300491,0.257379717,0.894788811,0.370899993,0.580497965
Rnf19a,3.536141014,0.317386863,0.240006568,1.322409071,0.18603197,0.417828891
Rnf19b,1.500964872,0.549098586,0.352684472,1.556911716,0.119491448,0.350586234
Rnf2,1.624733693,0.53539485,0.339415541,1.577402285,0.11470299,0.34585491
Rnf20,6.424994778,0.109064542,0.137120188,0.79539376,0.426384489,0.62459953
Rnf207,0.466171672,1.307317044,0.464170026,2.816461581,0.004855585,0.13264551
Rnf208,0.59124051,0.380036329,0.323540914,1.174615983,0.240148386,0.46850234
Rnf212,0.022243066,1.820043761,1.919062381,0.948402605,0.342924534,NA
Rnf213,0.429159047,0.61137844,0.463523181,1.318981368,0.187175341,0.418852282
Rnf214,6.866620105,-0.161884226,0.132596642,-1.220877272,0.222132491,0.451906451
Rnf215,0.675573034,0.609087392,0.406962685,1.49666644,0.134480073,0.367284922
Rnf216,10.09562435,0.009262213,0.125146282,0.074011092,0.941001559,0.96849289
Rnf217,5.742453723,-0.318523081,0.184388324,-1.727457979,0.084085446,0.30821278
Rnf219,0.807591649,0.599349243,0.429267859,1.396212718,0.162650448,0.395479256
Rnf220,10.07634826,0.102402354,0.22648443,0.452138607,0.651169133,0.788568474
Rnf222,0,NA,NA,NA,NA,NA
Rnf224,0,NA,NA,NA,NA,NA
Rnf225,0.007343514,1.876573358,2.977740702,0.630200392,0.528563483,NA
Rnf24,3.937122781,0.078809693,0.248003549,0.317776471,0.7506545,0.855553738
Rnf25,3.292152577,0.418522405,0.230281818,1.817435735,0.06915042,0.290418436
Rnf26,0.131283485,1.549124314,1.709097431,0.906399066,0.364724667,NA
Rnf31,1.050162325,0.489098644,0.367166816,1.332088365,0.182831153,0.415349174
Rnf32,2.583289281,0.168796906,0.224935454,0.750423748,0.452999532,0.645248052
Rnf34,3.421428739,0.311083915,0.216235649,1.438633806,0.150254303,0.383280474
Rnf38,5.090069497,0.248642411,0.180642723,1.376431926,0.16868795,0.40145483
Rnf39,0.062884614,1.862486184,2.980240078,0.624945016,0.532007146,NA
Rnf4,2.379659781,0.132372081,0.312706455,0.423310997,0.672068372,0.803434023
Rnf40,1.172898743,0.581082088,0.330155283,1.760026623,0.078403293,0.302206693
Rnf41,2.236763865,0.328843274,0.241631484,1.360928916,0.173536154,0.405489514
Rnf43,0.357101657,-0.24789983,0.608901983,-0.407126002,0.683915447,0.810363542
Rnf44,0.564772401,1.016175949,0.377786955,2.689812169,0.007149225,0.156155593
Rnf5,1.035522536,0.87627421,0.683426593,1.282177515,0.199780382,0.431180497
Rnf6,1.138905287,0.540433278,0.315456041,1.713180943,0.086679256,0.311000708
Rnf7,0.623192518,0.60369967,0.424087001,1.423527882,0.154583185,0.38681638
Rnf8,0,NA,NA,NA,NA,NA
Rnft1,1.391698439,0.476955534,0.286763356,1.663237386,0.096264927,0.323638201
Rnft2,2.200114485,-0.073853323,0.205182275,-0.359940071,0.718891951,0.834205103
Rngtt,8.557492013,-0.038337632,0.159272266,-0.240705008,0.809783757,0.891171115
Rnh1,1.784085664,0.435336584,0.381639018,1.140702506,0.253993743,0.481891482
Rnls,0.886970568,0.717074274,0.528380105,1.357118233,0.174743646,0.406421555
Rnmt,0.645928932,0.803146922,0.449680266,1.786039956,0.074092789,0.295782938
Rnmtl1,0,NA,NA,NA,NA,NA
Rnpc3,9.769870958,0.400733711,0.189120134,2.118937324,0.034095764,0.235136067
Rnpep,2.544837675,0.235047551,0.214930235,1.093599287,0.274130762,0.501376802
Rnpepl1,2.260703208,0.067911207,0.303746494,0.223578571,0.823085239,0.89920756
Rnps1,3.252810922,0.187733363,0.183396552,1.023647176,0.306001954,0.526958581
Robo1,28.22179738,0.042426394,0.153195035,0.276943663,0.781823365,0.874534452
Robo2,66.04188392,0.133900722,0.08751539,1.530024853,0.126010577,0.358689808
Robo3,0.359857871,0.425880931,0.584216878,0.728977451,0.466015456,0.654353568
Robo4,0.005470667,1.531421238,2.981406122,0.513657374,0.607491559,NA
Rock1,12.56702895,0.42068407,0.172463413,2.439265599,0.014717147,0.185141256
Rock2,12.49405618,0.07452989,0.122958437,0.606138882,0.544422534,0.713776595
Rogdi,2.251972263,0.316164642,0.33121997,0.954545832,0.339807421,0.554567748
Rom1,0.06645852,2.05170314,2.97979439,0.688538493,0.491113738,NA
Romo1,0.135408033,1.207780028,0.710938672,1.698852623,0.089346956,NA
Ropn1,0.065105029,1.485296915,1.557326634,0.953747841,0.340211297,NA
Ropn1l,0.035023346,1.81451169,1.593422351,1.138751247,0.254806921,NA
Ror1,1.759292475,0.858428862,0.283542673,3.027512062,0.002465759,0.116602264
Ror2,2.891914741,-0.033093652,0.275887512,-0.119953424,0.904520044,0.950847878
Rora,161.3158755,0.042136947,0.079384735,0.530794073,0.595561488,0.749770909
Rorb,5.954057643,0.100105341,0.309023321,0.323941056,0.745982661,0.851788411
Rorc,0.035405577,1.015513313,2.829206792,0.358939232,0.71964055,NA
Ros1,0.118236162,1.379658802,1.025864739,1.344873987,0.178665932,NA
Rp1,0.262972867,1.456984374,0.757556942,1.923267139,0.054446509,0.268514073
Rp1l1,0,NA,NA,NA,NA,NA
Rp2,1.837050331,0.498842139,0.275752963,1.809018238,0.07044817,0.292115247
Rp9,10.74062595,0.315505644,0.166212088,1.898211185,0.057668268,0.273370172
Rpa1,1.358823969,0.168581413,0.302868287,0.556616258,0.577789643,0.736632969
Rpa2,0.383174985,0.764252058,0.532998205,1.433873605,0.151608335,0.384252734
Rpa3,0.379335725,1.656960002,0.562238354,2.947077498,0.003207928,0.122275365
Rpain,0.918537729,1.443155064,0.599491293,2.407299456,0.016070986,0.189635156
Rpap1,1.923843509,-0.117165573,0.229431548,-0.510677687,0.609576767,0.759951049
Rpap2,2.171942606,0.026436987,0.305422772,0.086558662,0.931022325,0.963294229
Rpap3,1.280527217,0.149547684,0.282534266,0.529308129,0.596591717,0.750345369
Rpe,1.14625691,0.485101905,0.336970473,1.439597663,0.149981261,0.382921309
Rpe65,0.019483272,1.299097984,2.978968143,0.436089921,0.662771489,NA
Rpf1,0.312753948,1.021643784,0.591863,1.726149098,0.084320593,0.308402032
Rpf2,0.752530312,0.265694095,0.386585586,0.687284018,0.491903768,0.673136892
Rpgr,7.539881125,0.123769755,0.185602526,0.666853829,0.504865505,0.682953786
Rpgrip1,0.419291445,0.642091994,0.458500731,1.400416511,0.161388629,0.394317871
Rpgrip1l,5.650058914,0.009683453,0.189512764,0.051096573,0.959248567,0.978385499
Rph3a,7.041698846,0.065906614,0.137431117,0.479561075,0.63153953,0.775140789
Rph3al,0.297909919,0.963285537,0.591955277,1.627294449,0.103674576,0.332995455
Rpia,0.961919627,0.294388094,0.30215478,0.974295669,0.329909754,0.546868935
Rpl10,0.054651011,1.395253153,1.837037202,0.759512737,0.447545898,NA
Rpl10a,0.988161339,0.814798244,0.40108649,2.031477659,0.042206564,0.247531397
Rpl10l,0,NA,NA,NA,NA,NA
Rpl10-ps3,0,NA,NA,NA,NA,NA
Rpl11,1.228401491,0.66789325,0.257371415,2.595056062,0.009457549,0.165304809
Rpl12,0.550684462,0.934651656,0.414318233,2.255878648,0.024078232,0.207240821
Rpl13a,0.098203346,1.313577972,0.885666739,1.483151523,0.138034158,NA
Rpl13a-ps1,6.085884204,0.144486898,0.249235839,0.579719587,0.562103732,0.724618063
Rpl13-ps3,0.004905469,1.531421241,2.981406122,0.513657374,0.607491559,NA
Rpl14,0.728322551,0.400227145,0.42449008,0.942842163,0.345761642,0.559537827
Rpl15,0.114731013,1.829626131,1.139373642,1.605817498,0.108314015,NA
Rpl17,0.417653428,0.980274545,0.485040454,2.021016058,0.043278103,0.248931532
Rpl18,0.33292916,1.716027673,0.797135876,2.15274174,0.031338981,0.22727494
Rpl18a,0.138387859,1.651768576,0.865260762,1.908983568,0.056264212,NA
Rpl19,2.135833322,0.839604877,0.457293677,1.836029929,0.06635323,0.285456444
Rpl21,0.315959362,0.837279999,0.514695324,1.626748797,0.10379046,0.332995455
Rpl21-ps4,0.034944833,2.040968335,2.979878616,0.684916602,0.493396549,NA
Rpl22,1.338913951,0.365054222,0.302104336,1.208371345,0.226904457,0.456813808
Rpl22l1,0.996246123,0.710440185,0.360433036,1.971073999,0.048715412,0.257996335
Rpl23,0.936445852,0.645236962,0.428729953,1.504996226,0.132325047,0.36501358
Rpl23a,0.164893032,1.501914068,0.900252977,1.668324466,0.095251334,0.322168898
Rpl23a-ps3,0,NA,NA,NA,NA,NA
Rpl24,0.162798449,1.633380083,1.329519594,1.228549086,0.219240915,0.449342486
Rpl26,0.278104999,0.696570128,0.588382243,1.183873471,0.236463153,0.464807166
Rpl27,0.17488757,1.417639196,0.698139965,2.030594533,0.042296143,0.247531397
Rpl27a,1.262806068,0.550843067,0.324620914,1.696881021,0.089719157,0.315649967
Rpl27-ps3,2.21160677,0.179390492,0.30072326,0.596530153,0.550821117,0.717092197
Rpl28,0.74834103,2.025714454,0.835227654,2.425344089,0.015293883,0.187722594
Rpl29,0.377145873,1.047672958,0.591474922,1.771288891,0.076512674,0.298783363
Rpl3,0.443458217,1.003391147,0.422075675,2.377277836,0.017440946,0.193598189
Rpl30,0.190248136,1.336335878,0.582980215,2.292249106,0.021891273,0.202383236
Rpl31,0.988656904,1.206292448,0.493409983,2.44480754,0.014492946,0.183711161
Rpl32,0.684736024,0.285238777,0.413723352,0.689443261,0.490544368,0.672267716
Rpl34,0.218108975,1.643382324,0.772194153,2.128198352,0.033320641,0.233195026
Rpl35,0.142129801,1.268548314,1.03409044,1.226728597,0.219924616,NA
Rpl35a,0.304724687,0.744438311,0.630327714,1.181033761,0.237589312,0.466052913
Rpl36,1.051264858,0.852608595,0.401792296,2.1220133,0.033836621,0.234168151
Rpl36a,0.052256848,1.816974559,1.296050687,1.401931712,0.16093564,NA
Rpl36al,0.133811469,0.935710623,1.055671324,0.886365482,0.375420613,NA
Rpl36-ps3,0,NA,NA,NA,NA,NA
Rpl36-ps4,0.001386842,1.91739685,2.9796326,0.643501098,0.519899002,NA
Rpl37,1.243693541,1.656109632,0.464551467,3.564964814,0.000363905,0.060223975
Rpl37a,1.298243526,0.611835293,0.33393881,1.832177854,0.066924927,0.286314299
Rpl38,0.746390608,1.341345465,0.413627914,3.242879458,0.001183283,0.095078371
Rpl39,0.237625117,0.490985151,0.64765857,0.758092572,0.448395566,0.642164929
Rpl39l,0,NA,NA,NA,NA,NA
Rpl3l,0.105508579,1.989496463,2.391265695,0.831984696,0.405417583,NA
Rpl4,2.218693793,0.210195069,0.341453012,0.615590029,0.538165134,0.709013814
Rpl41,2.900902573,0.508269415,0.323011931,1.573531394,0.115595825,0.346395101
Rpl5,1.377015742,0.411193386,0.333114577,1.23439025,0.217057521,0.44682885
Rpl6,4.240986049,0.958217566,0.313660811,3.054948318,0.002250993,0.115372615
Rpl6l,0,NA,NA,NA,NA,NA
Rpl7,0.854387055,1.284255422,0.553052649,2.322121455,0.020226397,0.197804585
Rpl7a,0.135849421,0.719534889,0.735802109,0.977891855,0.328127814,NA
Rpl7a-ps3,0,NA,NA,NA,NA,NA
Rpl7a-ps5,0.033282364,1.756272257,2.294736299,0.765348183,0.444064239,NA
Rpl7l1,0.98224803,0.414400137,0.309376987,1.339466588,0.180418825,0.412737658
Rpl8,4.237872378,0.432568817,0.424124696,1.019909523,0.307771373,0.527988837
Rpl9,0.455469431,0.985947366,0.454410015,2.169730714,0.030027252,0.224414602
Rpl9-ps1,0,NA,NA,NA,NA,NA
Rpl9-ps6,13.45141794,-0.144784489,0.110862654,-1.305980726,0.191559112,0.422263333
Rplp0,0.303714536,0.913988578,0.487694993,1.874098752,0.060916815,0.277979182
Rplp1,2.523476097,0.327474426,0.424657048,0.771150338,0.440617827,0.635551353
Rplp2,0.465733274,0.32417984,0.430219105,0.753522649,0.451135906,0.643901691
Rpn1,0.813543285,0.323474445,0.354999954,0.91119574,0.362192248,0.573767291
Rpn2,3.127163248,0.018181806,0.220876085,0.082316772,0.934394817,0.965103321
Rpp14,0.860855869,0.770328397,0.384058426,2.005758355,0.044882036,0.251624244
Rpp21,1.110312882,0.260656813,0.289998763,0.898820428,0.368748317,0.57906578
Rpp25,0.097502777,1.440859575,1.76336895,0.817106128,0.413867782,NA
Rpp25l,0.244537829,1.189468375,0.653927389,1.818960935,0.06891739,0.29037253
Rpp30,0.831380873,0.973909145,0.64403026,1.512210227,0.13048039,0.363599078
Rpp38,0.252252634,0.773548568,0.57878819,1.336496806,0.181386944,0.413783238
Rpp40,0.071048859,1.380740169,1.285573876,1.074026312,0.282810889,NA
Rprd1a,18.15261933,0.172770164,0.243283133,0.710160878,0.477604378,0.663946152
Rprd1b,2.900651743,0.011828452,0.256444211,0.046124854,0.963210736,0.980382808
Rprd2,7.492683221,0.136204505,0.135428352,1.005731102,0.314544938,0.534072794
Rprl1,0,NA,NA,NA,NA,NA
Rprm,0.097583919,1.587141986,0.827173,1.918754585,0.0550154,NA
Rprml,0.10502484,1.498857763,1.520412254,0.985823259,0.32421985,NA
Rps10,0.375301305,1.02825482,0.49542795,2.075488113,0.037941319,0.244933402
Rps11,0.263917927,1.308797626,1.079921836,1.211937367,0.225536357,0.455321546
Rps12,0.111676292,0.891838679,0.983644475,0.906667705,0.364582546,NA
Rps12-ps3,0,NA,NA,NA,NA,NA
Rps13,0.411072663,0.392766843,0.457514822,0.858478947,0.390628051,0.596737811
Rps14,0.731477325,0.141399382,0.425503449,0.332310777,0.739654603,0.848182398
Rps15,7.109928847,1.64606855,0.461417535,3.567416546,0.000360518,0.060223975
Rps15a,0.730820014,1.43259876,0.380540156,3.764645432,0.000166786,0.040380641
Rps16,2.241252161,1.284311696,0.577586421,2.223583603,0.026176473,0.214041906
Rps17,0.233053029,0.863922553,0.697099823,1.239309672,0.215230838,0.44585568
Rps18,0.602117397,1.416516586,0.547500626,2.587241948,0.009674763,0.166437377
Rps18-ps3,0,NA,NA,NA,NA,NA
Rps19,0.37778896,1.246191169,0.614112918,2.02925412,0.042432414,0.247531397
Rps19bp1,0.319973877,0.702525865,0.553275959,1.269756716,0.204171303,0.434522729
