gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ccser2,39.14359324,0.026003915,0.072053365,0.360897994,0.718175703,0.862709074
Cct2,4.934813762,0.572625576,0.184141914,3.109697097,0.001872793,0.019290028
Cct3,14.29023299,0.40978562,0.116332759,3.522529872,0.000427449,0.00704053
Cct4,8.38418842,0.243646968,0.161283663,1.510673577,0.130871638,0.334617113
Cct5,5.696825796,0.820602034,0.178067032,4.608388353,4.05802E-06,0.000217472
Cct6b,0.300151703,-0.160330687,0.603198612,-0.265800822,0.79039261,NA
Cct7,6.042369608,0.492789063,0.164191738,3.001302441,0.002688274,0.024864261
Cct8,7.732987765,0.177092121,0.159120158,1.112945854,0.265731685,0.51224616
Cct8l1,0.113069384,0.757877899,2.577335477,0.294054812,0.76871602,NA
Ccz1,28.41589266,0.140587562,0.117932575,1.192101188,0.233221571,0.474234295
Cd101,2.010416851,0.513618932,0.308976235,1.66232504,0.09644762,0.277162764
Cd109,0.742620275,0.25331347,0.531040556,0.477013417,0.633352567,0.813752417
Cd14,0,NA,NA,NA,NA,NA
Cd151,1.606842879,-0.141378714,0.314630416,-0.449348528,0.653180256,0.82482619
Cd160,0.268425867,0.581463486,1.60516442,0.362245436,0.717168628,NA
Cd163,0.073699609,0.571945534,2.978222963,0.192042551,0.847708875,NA
Cd163l1,1.709704935,-0.332911278,0.527478345,-0.631137336,0.527950731,0.739141914
Cd164,2.83418437,0.061428894,0.245607637,0.250109869,0.802502384,0.909006951
Cd164l2,2.573020372,0.198030442,0.27286381,0.725748285,0.467993095,0.693595779
Cd177,0,NA,NA,NA,NA,NA
Cd180,1.923364589,0.030626333,0.409377556,0.074811949,0.940364334,0.973723307
Cd19,0,NA,NA,NA,NA,NA
Cd1d1,0.555301628,-0.056004468,0.51179926,-0.10942663,0.912864113,0.962298123
Cd1d2,0,NA,NA,NA,NA,NA
Cd2,0.019103765,0.570982116,2.982748466,0.191428182,0.848190142,NA
Cd200,19.43992383,-0.08232818,0.127335704,-0.646544352,0.517926883,0.733007036
Cd200r1,0.117729442,0.255830139,1.572358295,0.162704734,0.870750919,NA
Cd200r2,0.340205858,-0.193078812,0.823713429,-0.234400466,0.814674097,NA
Cd200r3,0,NA,NA,NA,NA,NA
Cd200r4,0.080140489,0.511142747,2.150746798,0.237658262,0.812146158,NA
Cd207,0.027650785,0.199612901,2.982477855,0.066928544,0.946638589,NA
Cd209a,0.018177644,0.291448442,2.982646229,0.09771472,0.922158826,NA
Cd209b,0.04652464,0.58560868,2.982722543,0.196333608,0.844349057,NA
Cd209c,0.194834486,0.872276601,0.938313403,0.929621807,0.352566933,NA
Cd209d,0,NA,NA,NA,NA,NA
Cd209e,0.033030963,0.585608678,2.982722543,0.196333608,0.844349058,NA
Cd209f,0.002290008,0.642014631,2.982861207,0.215234497,0.829584496,NA
Cd209g,0,NA,NA,NA,NA,NA
Cd22,0.021750193,0.193391356,2.982627398,0.064839261,0.948301981,NA
Cd226,1.244761241,0.271426175,0.429639539,0.631753251,0.527548126,0.738987056
Cd244,0.323213342,-0.005610898,1.499452407,-0.003741965,0.997014351,NA
Cd247,0.89460205,1.04787841,0.425588587,2.462186352,0.01380929,0.075538651
Cd248,0.125418809,0.246232899,2.430958693,0.10129045,0.919319897,NA
Cd24a,2.744289831,-0.022020759,0.324046474,-0.067955558,0.945821012,0.975363494
Cd27,0.754987596,0.835891468,0.467609894,1.787582937,0.07384332,0.231745502
Cd274,0.769530747,-0.372413177,0.459638971,-0.810229768,0.417808132,0.654085529
Cd276,4.701104174,0.367068206,0.177997651,2.062208149,0.039187923,0.152013788
Cd28,0.322769624,-0.002943722,1.028283812,-0.002862752,0.997715857,NA
Cd2ap,34.15850717,-0.093178256,0.079907208,-1.166080735,0.243581805,0.486674474
Cd2bp2,3.736422158,0.096780781,0.204787878,0.47259038,0.636505447,0.81624346
Cd300a,0.318366961,-0.085159875,0.962079664,-0.088516448,0.929466212,NA
Cd300c,0.061533457,0.291448438,2.982646229,0.097714719,0.922158827,NA
Cd300e,0,NA,NA,NA,NA,NA
Cd300lb,0.115352263,0.234558345,2.9811907,0.078679417,0.937287618,NA
Cd300ld,0.082270516,0.012786131,2.981893916,0.004287923,0.996578743,NA
Cd300lf,0.710332675,0.395652902,0.523875995,0.755241519,0.450104081,0.679123524
Cd300lg,0.264093111,0.202339578,0.874522665,0.231371452,0.817026242,NA
Cd300lh,0,NA,NA,NA,NA,NA
Cd302,4.884977754,0.042247394,0.191446398,0.22067479,0.825345662,0.920223706
Cd320,4.00531549,0.082246182,0.217982583,0.377306207,0.70594606,0.855561679
Cd33,0.072602381,0.71439709,2.98218103,0.239555239,0.810675068,NA
Cd34,0.427565718,0.177331896,0.794218858,0.223278376,0.823318856,0.919349932
Cd36,0.749925239,0.627948512,0.599003935,1.04832118,0.294490655,0.543872606
Cd37,0.055782438,0.733699215,2.97957114,0.246243228,0.805493955,NA
Cd38,0.789504885,0.7422985,0.53007924,1.400353843,0.161407385,0.38024345
Cd3d,0.013825392,0.312192389,2.982685915,0.104668208,0.91663909,NA
Cd3e,0.153896205,0.554844727,1.879344863,0.295233056,0.767815852,NA
Cd3eap,3.480486439,0.635166753,0.310057338,2.048546111,0.040506519,0.155642236
Cd3g,0.013825392,0.312192389,2.982685915,0.104668208,0.91663909,NA
Cd4,0.187089193,0.694127156,1.097263166,0.632598612,0.526995794,NA
Cd40,0.540956123,-0.893826544,0.552988503,-1.616356469,0.106017264,0.293198128
Cd40lg,0.056235301,0.585608681,2.982722543,0.196333609,0.844349057,NA
Cd44,1.20960058,-0.92337546,0.408733879,-2.259111633,0.023876442,0.109577386
Cd46,36.71440322,-0.06834213,0.081245367,-0.841181881,0.400246049,0.638004021
Cd47,42.64710222,-0.16451634,0.094417148,-1.742441334,0.081431249,0.247371041
Cd48,0.170640572,0.66636349,1.586372331,0.420054912,0.674445339,NA
Cd5,5.557027517,0.197891424,0.143053106,1.383342386,0.166559907,0.387052253
Cd52,0.242646132,0.899622552,0.833204697,1.079713732,0.280269677,NA
Cd53,0.176296432,0.615426746,1.092409102,0.563366549,0.57318531,NA
Cd55,2.395791761,-0.092722591,0.374143825,-0.247826062,0.804268989,0.909761917
Cd55b,0.052093384,0.193393071,2.982627393,0.064839836,0.948301524,NA
Cd59a,4.503535037,0.133301361,0.240034297,0.555342978,0.578660087,0.777281424
Cd59b,3.167623901,0.22951014,0.27783559,0.826064581,0.408767458,0.645810668
Cd5l,0,NA,NA,NA,NA,NA
Cd6,9.610000732,-0.05292747,0.109814951,-0.48196962,0.629827528,0.811055107
Cd63,2.095098383,-0.202061058,0.337631721,-0.598465858,0.549529134,0.756734514
Cd68,0.207198944,0.047371251,1.055592887,0.04487644,0.964205796,NA
Cd69,0.053216222,0.595867286,2.982931293,0.199758971,0.841669091,NA
Cd70,0.123887171,0.308950085,2.441748643,0.12652821,0.89931382,NA
Cd72,0.159544748,0.786479646,1.260451974,0.623966373,0.532649669,NA
Cd74,39.93800095,-0.235453515,0.111617874,-2.109460665,0.034904838,0.141020884
Cd79a,0.213598488,0.059752482,0.901727301,0.066264471,0.947167269,NA
Cd79b,0,NA,NA,NA,NA,NA
Cd80,1.78802587,0.349660611,0.332393379,1.051948183,0.292823324,0.542583643
Cd81,10.69086357,0.582600622,0.173117177,3.36535422,0.000764455,0.010527976
Cd82,0.384218633,0.73525299,0.748158963,0.982749692,0.325730648,NA
Cd83,4.901516675,0.045556598,0.242100919,0.188171932,0.850741875,0.932581566
Cd84,0.621565794,0.25705307,0.622098484,0.413203177,0.679457761,0.840369535
Cd86,0.354663565,0.914066834,0.93801182,0.974472618,0.329821929,NA
Cd8a,0,NA,NA,NA,NA,NA
Cd8b1,0.051549482,0.882057339,2.982811405,0.295713412,0.767448953,NA
Cd9,1.976488741,-0.127199982,0.379128395,-0.335506346,0.737243159,0.874393678
Cd93,0.147003585,0.345755552,1.931115707,0.179044451,0.857902799,NA
Cd96,0.315959438,0.501658398,1.073367145,0.467368877,0.640235985,NA
Cd99l2,25.29582501,-0.122695005,0.101744154,-1.205917004,0.227849494,0.468091553
Cda,4.411909847,-0.862731277,0.247492211,-3.485892648,0.000490498,0.007792646
Cdadc1,31.44259074,0.009062147,0.081023874,0.111845396,0.910945992,0.962002154
Cdan1,11.18875304,0.284848339,0.133248407,2.137724152,0.032539138,0.134977584
Cdc123,17.82386687,0.116594837,0.089798196,1.298409571,0.194146632,0.424231472
Cdc14a,6.059215308,0.014915893,0.198823949,0.075020607,0.940198316,0.973723307
Cdc14b,44.59725293,-0.062356554,0.078148948,-0.797919299,0.424917323,0.659076356
Cdc16,15.28540156,-0.098817113,0.109499611,-0.90244259,0.366821805,0.60937516
Cdc20,0.080280688,0.518049842,2.981517872,0.173753727,0.862059012,NA
Cdc20b,0.266119792,0.270926113,0.679223008,0.398876524,0.689984188,NA
Cdc23,10.51332453,0.170825698,0.152526731,1.119972195,0.262725611,0.5093822
Cdc25a,2.634994052,0.096272634,0.260957729,0.368920416,0.712187046,0.859564144
Cdc25b,5.027629993,-0.33243439,0.195812424,-1.697718575,0.08956089,0.263936069
Cdc25c,12.82537381,-0.472946188,0.149126494,-3.171443083,0.001516836,0.016557579
Cdc26,9.793196931,0.193287433,0.118247528,1.634600196,0.102132886,0.286977113
Cdc27,43.109059,-0.171047876,0.08594502,-1.990201125,0.046568784,0.170960261
Cdc34,1.135435347,-0.229070434,0.369057019,-0.620691172,0.534802839,0.744355772
Cdc34b,0.129654001,0.762545201,2.376647479,0.320849098,0.74832475,NA
Cdc37,7.413061322,0.336513394,0.181894029,1.850051894,0.06430607,0.211790489
Cdc37l1,41.70512511,0.424963639,0.108687943,3.90994278,9.2318E-05,0.00225724
Cdc40,21.12779082,0.098235661,0.102297704,0.960291935,0.336908308,0.58106469
Cdc42,37.16875573,0.07152605,0.093787615,0.76263855,0.445678987,0.675820335
Cdc42bpa,177.5662205,-0.258883512,0.078482567,-3.298611683,0.000971642,0.012241533
Cdc42bpb,24.96825747,-0.00251489,0.104169812,-0.024142212,0.980739173,0.989570442
Cdc42bpg,1.424927265,0.286086943,0.488947732,0.585107414,0.558475494,0.763398574
Cdc42ep1,0.493598773,-0.014860527,0.603402398,-0.024627888,0.980351774,0.989558876
Cdc42ep2,3.255700722,0.826725347,0.235134684,3.51596512,0.000438159,0.007167512
Cdc42ep3,6.121585673,0.446844668,0.184088498,2.427336164,0.015210155,0.080577866
Cdc42ep4,0.56510903,0.305757954,0.535633688,0.570834062,0.568112131,0.770467985
Cdc42ep5,0.330623259,0.666403466,0.755456324,0.882120441,0.377711679,NA
Cdc42se1,2.129251575,0.154532991,0.271788968,0.56857713,0.569643149,0.771433054
Cdc42se2,24.9285287,0.051438831,0.092165836,0.558111698,0.576768113,0.776461014
Cdc45,0.465131422,-0.283298478,0.597599887,-0.474060461,0.635456793,0.815325391
Cdc5l,15.14384745,-0.002114252,0.12996052,-0.016268417,0.987020254,0.993032162
Cdc6,0.270030385,0.432410236,0.896778897,0.482181547,0.629676984,NA
Cdc7,24.2292869,-0.126716192,0.123873015,-1.022952346,0.306330378,0.554581716
Cdc73,30.70149388,-0.219578444,0.076775728,-2.859998211,0.004236434,0.034259757
Cdca2,0.283821801,0.683300385,0.70558044,0.968423082,0.332833116,NA
Cdca3,0.077789819,0.779711812,2.527104868,0.308539555,0.757671806,NA
Cdca4,0.611773481,0.249534436,0.470290798,0.530596042,0.595698739,0.789384659
Cdca5,3.253447307,1.645520433,0.263101056,6.254328513,3.9923E-10,1.03994E-07
Cdca7,0.510035642,0.207409702,0.819750408,0.253015674,0.800256101,0.907922681
Cdca7l,0.921263176,0.827993856,0.41170195,2.011148733,0.044309749,0.165543192
Cdca8,0.511411538,0.712740526,0.608439175,1.171424449,0.24142821,0.484001715
Cdcp1,0.337996661,0.208694047,0.652125364,0.320021361,0.748952137,NA
Cdcp2,0.077339347,0.732497122,2.982766977,0.245576382,0.806010174,NA
Cdh1,0.72191316,0.186457743,0.739877986,0.252011476,0.801032194,0.908245855
Cdh10,75.38259581,-0.679936537,0.221843645,-3.064935829,0.002177167,0.021466092
Cdh11,64.54759869,0.083228282,0.085980202,0.967993567,0.333047583,0.578875158
Cdh12,95.60070849,-1.090142052,0.271388682,-4.016903145,5.89679E-05,0.001642552
Cdh13,156.3050645,-0.637140995,0.203242355,-3.134882953,0.001719227,0.018163633
Cdh16,0.048005293,0.593777305,2.980880173,0.199195295,0.84210998,NA
Cdh17,0.084020242,-0.247111058,2.979433877,-0.08293893,0.933900099,NA
Cdh18,300.6452523,-0.52450575,0.134709063,-3.893618877,9.87598E-05,0.002371357
Cdh19,4.811786763,0.327327352,0.274509725,1.192407128,0.233101647,0.474055611
Cdh2,30.07913884,0.145922324,0.165129968,0.883681657,0.376868085,0.617782981
Cdh20,90.6129367,-0.17670834,0.087290945,-2.024360498,0.042933073,0.162078378
Cdh22,45.56140856,-0.256029396,0.076057355,-3.366267401,0.000761928,0.010502962
Cdh23,4.677231024,0.071236385,0.264227707,0.269602252,0.787466267,0.901223581
Cdh24,2.294028849,-0.174260899,0.254710579,-0.684152577,0.493878825,0.714212133
Cdh26,0.594024113,-0.030973267,0.726704021,-0.042621571,0.9660032,0.983712527
Cdh3,28.10117927,-0.266854648,0.138153673,-1.93157838,0.053411567,0.188052959
Cdh4,45.3679658,-0.054016743,0.115914398,-0.466005468,0.641211587,0.819045152
Cdh5,0.374368883,-0.053485206,0.886512369,-0.06033216,0.951891089,NA
Cdh6,36.5953692,-0.892400653,0.265620435,-3.359683732,0.000780317,0.010702422
Cdh7,24.08858991,-0.713523926,0.191845485,-3.719263575,0.000199804,0.004042829
Cdh8,330.6031621,0.096024405,0.069034969,1.39095311,0.164239646,0.383770711
Cdh9,10.47509513,-0.687107496,0.26101062,-2.632488656,0.008476185,0.054604206
Cdhr1,1.358650415,0.339466753,0.470037782,0.72221163,0.470164374,0.695142069
Cdhr2,0.344128646,1.347698074,0.677658653,1.988756533,0.046728083,NA
Cdhr3,0.848623534,-0.200659107,0.403653379,-0.497107461,0.619113273,0.803929116
Cdhr4,0,NA,NA,NA,NA,NA
Cdhr5,0.0530739,0.681397908,2.981244399,0.228561573,0.819209695,NA
Cdip1,34.59520996,-0.031650329,0.076013967,-0.416375178,0.677135489,0.838820018
Cdipt,4.866605615,0.091527353,0.201468323,0.454301459,0.649611866,0.82357849
Cdk1,0.102094911,0.206231414,2.23557722,0.092249738,0.926499621,NA
Cdk11b,44.7850748,0.269252347,0.124471679,2.163161527,0.030528758,0.129569831
Cdk12,66.50367939,-0.197966107,0.065806109,-3.008324166,0.002626928,0.024467813
Cdk13,58.3031043,-0.099289288,0.077134799,-1.287217823,0.198018377,0.429644977
Cdk14,211.4468401,0.00865703,0.041337965,0.209420797,0.834119759,0.923877043
Cdk15,1.478436205,-0.499779748,0.383748717,-1.302362006,0.192792664,0.422246527
Cdk16,11.67384222,-0.007908218,0.119196955,-0.066345807,0.947102515,0.976141589
Cdk17,40.90717441,-0.077198561,0.087122376,-0.886093384,0.375567208,0.616949641
Cdk18,2.743863011,-0.361003265,0.237942906,-1.517184401,0.129220133,0.331994962
Cdk19,22.6406367,0.022722189,0.09681344,0.234700775,0.814440986,0.915175518
Cdk19os,0.034567118,0.637821445,2.982702092,0.213840144,0.830671718,NA
Cdk2,0.047904945,0.026389375,2.98217875,0.008849025,0.992939592,NA
Cdk20,2.517219054,-0.220682123,0.268517846,-0.821852723,0.411160723,0.64779274
Cdk2ap1,3.359258026,0.421657133,0.245236301,1.71939118,0.085543167,0.255768166
Cdk2ap2,0.351655003,-0.575602319,1.003645556,-0.573511551,0.56629838,NA
Cdk4,5.732553764,-0.228178731,0.212441209,-1.074079421,0.282787087,0.530665289
Cdk5,12.90247995,-0.191704132,0.142658465,-1.343797811,0.179013778,0.402951268
Cdk5r1,9.054496895,0.029439109,0.15433054,0.19075362,0.848718627,0.931260921
Cdk5r2,1.009549671,0.459790391,0.375557705,1.224286932,0.220844005,0.458907513
Cdk5rap1,6.388837429,-0.221972642,0.159284538,-1.393560511,0.16345036,0.382622597
Cdk5rap2,21.8712185,0.127306458,0.132370154,0.961745933,0.336177243,0.580480692
Cdk5rap3,4.76860678,0.08232402,0.255470031,0.322245313,0.747266859,0.88000192
Cdk6,1.8129302,-0.516374495,0.40613557,-1.271433809,0.203574361,0.437032218
Cdk7,23.43555335,0.102424816,0.0923688,1.108868101,0.267487087,0.514298709
Cdk8,98.10394973,0.311028242,0.17412885,1.786195921,0.074067541,0.232252068
Cdk9,10.4920902,-0.517820923,0.151431727,-3.419500882,0.000627361,0.009223957
Cdkal1,63.36328244,-0.162120056,0.071853252,-2.256266102,0.024053971,0.110149314
Cdkl1,20.14997039,0.318484531,0.109325315,2.913181913,0.003577661,0.03048225
Cdkl2,22.73330625,-0.35185289,0.097657717,-3.602919483,0.000314663,0.005594697
Cdkl3,26.55498015,0.345019762,0.12912302,2.672023646,0.007539534,0.050414666
Cdkl4,9.18492369,-0.186150798,0.202288924,-0.920222393,0.357456555,0.600407906
Cdkl5,40.8915019,0.141007627,0.073906604,1.907916466,0.056402014,0.195190029
Cdkn1a,0.865085589,-0.306047545,0.635266823,-0.481762205,0.629974881,0.811103627
Cdkn1b,1.259602399,0.086670255,0.3383236,0.256175611,0.79781524,0.906596296
Cdkn1c,0.594402507,-0.886504871,0.770665421,-1.150310948,0.250015823,0.492827164
Cdkn2a,0.295536767,0.823825603,1.484374789,0.55499838,0.578895769,NA
Cdkn2aip,3.948468583,1.144998983,0.236658697,4.838186799,1.31029E-06,8.89014E-05
Cdkn2aipnl,3.222243063,-0.441710531,0.274824461,-1.607246053,0.108000403,0.295604983
Cdkn2b,0.041685368,0.618467516,2.97938998,0.207581928,0.835555416,NA
Cdkn2c,0.00373873,0.355501326,2.982903369,0.119179632,0.905133043,NA
Cdkn2d,1.8064038,0.858630547,0.296346664,2.897385565,0.00376287,0.031444411
Cdkn3,0.509585812,0.137156567,0.539822298,0.254077253,0.799435876,0.907618671
Cdnf,0.14740279,0.0608648,1.141903345,0.053301184,0.957491937,NA
Cdo1,12.96267696,-0.204609747,0.124731456,-1.640402145,0.10092158,0.284763656
Cdon,12.99237318,-0.471333497,0.203775998,-2.312998112,0.020722743,0.099516263
Cdpf1,0.83326997,0.602414873,0.429818158,1.401557523,0.161047419,0.379922463
Cdr1,2.73878507,0.953426813,0.350680383,2.718791413,0.006552091,0.046104653
Cdr2,5.123985787,0.24976603,0.24925561,1.002047777,0.316320518,0.564712836
Cdr2l,4.527306218,0.410428034,0.178914114,2.293994723,0.021790802,0.10298151
Cdrt4,0.320202973,-0.843153076,0.658732627,-1.279962523,0.200558317,NA
Cdrt4os1,0.08454257,0.771107967,2.974434665,0.259245219,0.795446043,NA
Cdrt4os2,0,NA,NA,NA,NA,NA
Cds1,40.42719348,0.12910521,0.073600329,1.754139031,0.079406687,0.243622549
Cds2,18.97625466,0.109269897,0.110653558,0.987495551,0.323399763,0.571630723
Cdsn,0,NA,NA,NA,NA,NA
Cdv3,8.144211667,0.356262035,0.12674582,2.810838532,0.004941258,0.038204988
Cdx1,2.786339485,0.32535697,0.193806056,1.678776075,0.093195693,0.27118975
Cdx2,0,NA,NA,NA,NA,NA
Cdx4,0.039214883,0.616417875,2.980555157,0.206813108,0.836155819,NA
Cdyl,15.63724931,0.333626054,0.125008588,2.668825064,0.007611708,0.050828342
Cdyl2,26.97613953,-0.113078759,0.088060359,-1.284105142,0.199105169,0.430855171
Ceacam1,0.38483517,0.683430608,0.797200388,0.857288353,0.391285544,NA
Ceacam10,0.087911178,0.291448437,2.982646229,0.097714719,0.922158828,NA
Ceacam11,0,NA,NA,NA,NA,NA
Ceacam12,0,NA,NA,NA,NA,NA
Ceacam13,0.144900213,0.198648893,2.296181773,0.086512703,0.931058858,NA
Ceacam14,0.058411073,0.425200842,2.982414626,0.142569325,0.886630325,NA
Ceacam15,0,NA,NA,NA,NA,NA
Ceacam16,0.034116418,0.355504405,2.982903369,0.119180664,0.905132225,NA
Ceacam18,0.082337989,0.046150741,2.505897586,0.01841685,0.98530631,NA
Ceacam19,0.019103765,0.570982116,2.982748466,0.191428182,0.848190142,NA
Ceacam2,2.577501167,0.788874342,0.240972814,3.273706811,0.001061467,0.012943245
Ceacam20,0.339813727,0.335221997,1.014063971,0.33057283,0.740967172,NA
Ceacam3,0.17325613,0.487556274,2.982693762,0.163461727,0.870154905,NA
Ceacam5,0,NA,NA,NA,NA,NA
Ceacam9,0,NA,NA,NA,NA,NA
Cebpa,0.043155829,0.382527869,2.976443201,0.128518451,0.897738698,NA
Cebpb,0.63486266,0.169322065,0.509998496,0.332005028,0.739885463,0.875842007
Cebpe,0,NA,NA,NA,NA,NA
Cebpg,11.81460365,0.461418165,0.15166721,3.042306674,0.002347726,0.022696216
Cebpz,12.32810417,0.442420887,0.142519433,3.104284639,0.001907397,0.019524093
Cebpzos,1.098690794,0.105842144,0.319083784,0.331706434,0.740110942,0.875968708
Cecr2,3.151942974,0.442595957,0.314126541,1.408973452,0.158843018,0.376747809
Cecr5,0,NA,NA,NA,NA,NA
Cecr6,0.55097875,-0.779258318,1.399890855,-0.556656482,0.577762155,0.776847851
Cel,0.034222562,0.29144844,2.982646229,0.09771472,0.922158827,NA
Cela1,0.463165849,0.235512313,0.702334856,0.335327673,0.737377921,0.874483389
Cela3a,0.008494387,0.683886031,2.980429646,0.229458874,0.818512282,NA
Cela3b,0.058458384,0.35680398,2.982446047,0.11963468,0.904772546,NA
Celf1,75.89283217,-0.054997488,0.052984914,-1.037983907,0.299277547,0.548119639
Celf2,536.6274123,0.122235883,0.065082551,1.878166737,0.060358359,0.202761864
Celf3,10.81252686,0.000569898,0.146392115,0.003892956,0.996893878,0.997500836
Celf4,354.3734351,-0.041563822,0.115434938,-0.36006276,0.718800201,0.863127336
Celf5,28.66943035,0.019283524,0.106783367,0.180585464,0.856692966,0.936191035
Celf6,9.443180166,-0.292890032,0.161423079,-1.81442476,0.069612357,0.222479768
Celrr,2.01463393,0.674199657,0.3323528,2.028566198,0.042502494,0.160904631
Celsr1,0.674057472,-0.395912974,0.514163272,-0.77001411,0.441291523,0.673027023
Celsr2,15.61595026,0.02421398,0.121157984,0.199854596,0.841594301,0.927641501
Celsr3,14.28261671,-0.455481468,0.14851844,-3.066834452,0.002163386,0.021375182
Cemip,12.01244725,-0.261683991,0.161515272,-1.620181102,0.10519338,0.291971341
Cend1,5.401779345,0.815385161,0.205453338,3.968712166,7.22621E-05,0.001885387
Cenpa,0.022459583,0.127691603,2.982367671,0.042815513,0.965848598,NA
Cenpc1,44.97705953,-0.118399711,0.091701808,-1.291138242,0.196655745,0.427566534
Cenpe,1.556856877,-0.391482922,0.388569258,-1.007498443,0.313695306,0.562067507
Cenpf,0.520687812,0.86814345,0.905826431,0.958399335,0.33786143,0.5822333
Cenph,0.70928193,-0.128117134,0.404003942,-0.317118524,0.75115367,0.881766124
Cenpi,0.482880259,0.10957628,0.542592635,0.201949442,0.839956249,0.926457337
Cenpj,1.66954913,-0.139182348,0.318339697,-0.437213295,0.661956668,0.829816178
Cenpk,0.944086081,0.225214053,0.359961584,0.625661356,0.531537085,0.741974804
Cenpl,0.570033703,0.25448542,0.471463061,0.539778068,0.589350094,0.784696164
Cenpm,0.596477318,0.97335027,0.465693629,2.090108626,0.036608043,0.145517217
Cenpn,1.366285891,0.887506944,0.398842555,2.225206243,0.026067396,0.116348545
Cenpo,2.032545968,-0.024164855,0.277829736,-0.086977209,0.930689628,0.969356404
Cenpp,16.20861452,0.356216405,0.201008796,1.772143364,0.076370762,0.237272606
Cenpq,0.86692515,-0.316115516,0.423450391,-0.746523141,0.455351458,0.682961027
Cenpt,3.87336337,0.286257305,0.236519661,1.210289677,0.226167757,0.466423424
Cenpu,1.821589637,0.116281535,0.273866297,0.424592351,0.67113387,0.835092208
Cenpv,37.09152814,0.078729924,0.110346607,0.713478433,0.475549754,0.699942116
Cenpw,0.609825604,0.453865634,0.447521387,1.014176413,0.310498582,0.558338334
Cep104,12.01427937,0.181843882,0.153171447,1.187191773,0.235151985,0.476979294
Cep112,49.29644532,0.221774107,0.11146961,1.989547711,0.046640781,0.171139616
Cep112os1,0.115256537,0.756181621,1.530157985,0.494185325,0.621175303,NA
Cep120,40.49960307,0.194150746,0.104571426,1.856632861,0.063363405,0.20957248
Cep126,43.98131563,0.087122497,0.072135813,1.207756506,0.227140936,0.467598051
Cep128,16.01667455,0.068230759,0.136831279,0.498648844,0.618026789,0.803499707
Cep131,6.393076402,-0.293741665,0.201217056,-1.459824883,0.144338208,0.355225697
Cep135,21.67120985,-0.017410581,0.114866209,-0.151572695,0.879523971,0.946563539
Cep152,7.732214209,0.211761349,0.150184728,1.410005873,0.158537949,0.376161101
Cep162,34.87154074,0.031706984,0.081973574,0.386795185,0.698907842,0.851396551
Cep164,36.48076337,0.117036367,0.113367517,1.032362445,0.301902358,0.550744669
Cep170,46.37180818,-0.05977138,0.144758804,-0.412903244,0.679677504,0.840369535
Cep170b,5.463677355,-0.426663521,0.184458825,-2.313055617,0.020719581,0.099516263
Cep19,11.58557118,0.736037317,0.185461925,3.968670739,7.22747E-05,0.001885387
Cep192,13.78746383,0.262808497,0.122303867,2.148815924,0.031648995,0.132518748
Cep250,33.99153899,0.393893854,0.110927386,3.550916223,0.000383893,0.00645979
Cep290,50.65663713,0.091039803,0.124514728,0.731156903,0.464683321,0.690275727
Cep295,31.44285798,0.273265595,0.098783232,2.766315588,0.005669364,0.041823224
Cep350,71.64828402,-0.192538357,0.100300366,-1.919617699,0.054906207,0.19176333
Cep41,1.03495021,0.242858097,0.374882178,0.647825132,0.517098059,0.732206751
Cep44,11.13228492,0.322893335,0.142591781,2.26445966,0.023545858,0.108663585
Cep55,0.194427473,0.17659398,1.01144624,0.174595518,0.86139747,NA
Cep57,11.11265681,0.308863103,0.122410896,2.523166756,0.011630323,0.067499312
Cep57l1,11.47888884,0.15950278,0.155182363,1.027840906,0.304024671,0.552290762
Cep63,11.34980861,-0.275441505,0.164394637,-1.675489608,0.093838208,0.272558537
Cep68,13.61963383,0.285138177,0.131248173,2.172511595,0.029817096,0.127649151
Cep70,31.93226312,-0.0341062,0.137516548,-0.24801524,0.804122615,0.909761917
Cep72,0.627370232,-0.751355434,0.533682949,-1.407868538,0.159170001,0.37691588
Cep76,1.456390698,0.089734283,0.500054304,0.179449077,0.857585099,0.936622153
Cep78,7.671240439,-0.183984928,0.265382192,-0.693282872,0.488132049,0.709648235
Cep83,53.83033828,-0.045889915,0.082426684,-0.556736151,0.577707713,0.776847851
Cep83os,6.466061324,-0.367131546,0.245722381,-1.494090786,0.135151892,0.341656406
Cep85,13.16562091,0.067841968,0.131560042,0.515673048,0.606082782,0.796496706
Cep85l,29.59431777,-0.190916458,0.093659956,-2.038400051,0.041509941,0.157996279
Cep89,13.5909188,0.135404893,0.124187971,1.090322133,0.275571269,0.52343324
Cep95,24.93518853,-0.084752691,0.09918956,-0.854451722,0.392854749,0.630915522
Cep97,11.7116244,0.040707896,0.120676241,0.337331487,0.735867026,0.87349928
Cept1,22.64269491,-0.121449799,0.102485975,-1.185038237,0.236002329,0.477917641
Cer1,0,NA,NA,NA,NA,NA
Cercam,2.464027931,0.065786352,0.247615488,0.26567947,0.790486076,0.902748263
Cerk,29.94283815,0.053914973,0.081518645,0.661382105,0.508367299,0.726007601
Cerkl,2.53266212,-0.351252778,0.297621982,-1.180197696,0.237921595,0.480260243
Cers1,5.247909308,0.327934106,0.170902754,1.918834532,0.055005278,0.191928065
Cers2,4.753410503,-0.417808095,0.195356545,-2.138695143,0.032460366,0.13478963
Cers3,0.40630157,0.199817993,0.583647287,0.342360871,0.732079332,NA
